,x,y,z,labels
4463,-19.9141,-33.89832,43.67294,-1
4464,-23.371693,-16.459112,-53.647327,22
4465,-37.510128,-5.4701433,-87.9242,145
4466,-62.882156,-62.628048,26.37704,146
4467,11.286231,-62.19025,-36.73609,-1
4468,43.17878,41.741226,-3.211515,13
4469,-37.510128,-5.4701433,-87.9242,145
4470,-2.3732228,6.8601403,-63.953003,34
4471,4.9648814,-13.536606,-97.239334,122
4472,-64.75903,13.484669,-37.62878,6
4473,76.26474,8.228354,27.427473,39
4474,25.93,-29.794256,-39.25164,79
4475,-51.45172,-51.838516,-52.116795,26
4476,11.055193,103.523056,24.526768,96
4477,-13.375212,-83.420654,-7.8069034,44
4478,-22.014736,-78.899445,37.720703,117
4479,-19.614836,-55.29227,70.562294,53
4480,55.874443,-50.63931,33.555897,84
4481,85.364685,28.450026,-7.0782666,45
4482,-20.264309,-21.093061,100.95828,37
4483,-17.746313,-37.49886,-26.362003,-1
4484,-5.462765,-77.52149,-4.0737534,44
4485,20.979055,-39.01703,-2.0880783,27
4486,-2.3732228,6.8601403,-63.953003,34
4487,30.996187,-74.48711,-4.77457,46
4488,57.94047,-26.798832,-46.424362,90
4489,-77.01235,9.40343,45.58076,4
4490,-58.991352,28.671736,19.692444,-1
4491,-62.882156,-62.628048,26.37704,146
4492,-63.66811,-73.52843,-23.836292,2
4493,12.776323,38.262596,-94.72449,15
4494,-64.75903,13.484669,-37.62878,6
4495,-24.649912,86.15035,22.591198,9
4496,-77.01235,9.40343,45.58076,4
4497,24.491745,6.2461686,-23.726751,113
4498,-23.371693,-16.459112,-53.647327,22
4499,20.068138,32.178738,84.874664,54
4500,-44.72393,-63.086727,16.152828,-1
4501,29.395582,-89.73225,2.0886698,46
4502,-26.596626,37.774834,-65.885704,18
4503,-63.66811,-73.52843,-23.836292,2
4504,-24.649912,86.15035,22.591198,9
4505,-64.75903,13.484669,-37.62878,6
4506,-2.3529367,4.693318,29.438677,59
4507,-1.0419406,-86.985725,36.945663,108
4508,53.260654,9.945823,-50.265316,119
4509,-34.43585,27.411957,22.178057,-1
4510,2.6649082,-35.568375,-22.252363,92
4511,-24.702362,-78.86106,46.294975,117
4512,8.577895,16.727774,82.03336,-1
4513,45.705578,3.6931577,-9.344913,1
4514,-57.77734,-29.861572,49.162453,133
4515,-77.01235,9.40343,45.58076,4
4516,-55.38929,62.051834,-18.606789,149
4517,-1.0419406,-86.985725,36.945663,108
4518,-55.38929,62.051834,-18.606789,149
4519,-97.868515,-15.447951,13.050852,3
4520,-25.419697,25.637468,83.75001,86
4521,-74.22823,21.253101,1.2276976,7
4522,-39.299377,-29.357939,-17.542831,101
4523,-25.419697,25.637468,83.75001,86
4524,-37.510128,-5.4701433,-87.9242,145
4525,-2.3732228,6.8601403,-63.953003,34
4526,-64.75903,13.484669,-37.62878,6
4527,-37.510128,-5.4701433,-87.9242,145
4528,18.264769,6.55704,-8.961411,113
4529,28.25688,-59.0575,-39.853237,49
4530,-55.38929,62.051834,-18.606789,149
4531,-51.45172,-51.838516,-52.116795,26
4532,54.74395,37.242973,20.920282,-1
4533,-24.649912,86.15035,22.591198,9
4534,-64.75903,13.484669,-37.62878,6
4535,-20.383028,44.868637,-5.407336,137
4536,-25.419697,25.637468,83.75001,86
4537,-62.882156,-62.628048,26.37704,146
4538,-68.66333,-29.854252,-23.842064,36
4539,1.3392192,-46.69396,-74.30443,83
4540,85.364685,28.450026,-7.0782666,45
4541,-63.66811,-73.52843,-23.836292,2
4542,27.495266,-63.254295,-34.24101,49
4543,-43.584354,23.532194,-86.6649,-1
4544,-97.868515,-15.447951,13.050852,3
4545,32.704876,44.626987,-38.834515,25
4546,-96.10528,-23.856937,1.3732346,3
4547,51.586967,59.826107,-27.024395,23
4548,7.170076,19.619196,41.097473,5
4549,54.8282,30.686903,45.958687,20
4550,8.378513,51.159046,49.681965,32
4551,-19.614836,-55.29227,70.562294,53
4552,12.776323,38.262596,-94.72449,15
4553,62.696365,-55.949123,-25.400604,29
4554,5.773312,-97.5997,-15.884165,44
4555,34.16115,-39.22094,22.81889,87
4556,49.020123,6.8282237,-81.019356,76
4557,66.20676,45.436996,12.226331,72
4558,-57.041767,45.742233,30.871983,105
4559,10.667597,58.343647,-67.445984,52
4560,80.1285,29.017208,-49.36,16
4561,-91.51691,-15.391951,4.7057567,3
4562,-55.38929,62.051834,-18.606789,149
4563,53.71711,6.042076,35.62401,21
4564,51.463535,-46.863495,-32.391396,-1
4565,-47.87384,8.071335,29.250097,33
4566,-25.419697,25.637468,83.75001,86
4567,-19.614836,-55.29227,70.562294,53
4568,77.33517,-46.498363,-2.068437,68
4569,53.260654,9.945823,-50.265316,119
4570,-49.47612,37.83159,39.480484,105
4571,33.17803,20.9888,-30.300676,95
4572,-64.75903,13.484669,-37.62878,6
4573,-37.510128,-5.4701433,-87.9242,145
4574,62.696365,-55.949123,-25.400604,29
4575,-62.882156,-62.628048,26.37704,146
4576,-20.680174,-4.7372737,-11.955089,107
4577,-9.680742,-56.876926,-35.509502,66
4578,-77.01235,9.40343,45.58076,4
4579,51.586967,59.826107,-27.024395,23
4580,89.57581,-26.676212,19.891932,120
4581,-25.419697,25.637468,83.75001,86
4582,94.90461,-41.649494,-26.183876,-1
4583,12.087628,-42.089622,39.815117,-1
4584,42.21076,40.881386,26.918295,41
4585,-15.195296,-63.057472,38.40119,-1
4586,-57.041767,45.742233,30.871983,105
4587,29.50161,-8.875087,-81.63673,38
4588,51.586967,59.826107,-27.024395,23
4589,1.3392192,-46.69396,-74.30443,83
4590,-49.47612,37.83159,39.480484,105
4591,-14.237331,45.7345,65.59385,-1
4592,-29.35841,-9.712457,55.76872,63
4593,-6.8065367,8.89514,30.250528,59
4594,-19.614836,-55.29227,70.562294,53
4595,51.586967,59.826107,-27.024395,23
4596,65.9733,-23.413364,64.40039,-1
4597,-58.970177,-18.378588,-14.340764,36
4598,-25.419697,25.637468,83.75001,86
4599,-55.38929,62.051834,-18.606789,149
4600,-55.38929,62.051834,-18.606789,149
4601,-4.525173,-24.581873,56.1552,-1
4602,-24.649912,86.15035,22.591198,9
4603,28.792707,-68.22607,6.706799,27
4604,-66.6661,-35.792133,-31.055653,36
4605,10.667597,58.343647,-67.445984,52
4606,-26.36523,-96.52971,9.3699045,93
4607,-0.7343823,-48.65121,34.99648,-1
4608,74.22077,-1.1957923,-7.197932,-1
4609,-19.614836,-55.29227,70.562294,53
4610,8.378513,51.159046,49.681965,32
4611,37.033184,60.38928,32.09459,75
4612,63.963184,-21.143063,-15.517749,138
4613,12.776323,38.262596,-94.72449,15
4614,-46.58568,-34.317043,12.459678,64
4615,1.3392192,-46.69396,-74.30443,83
4616,80.1285,29.017208,-49.36,16
4617,14.448039,-46.81406,12.623956,27
4618,-65.86468,15.950206,-50.44919,151
4619,-9.680742,-56.876926,-35.509502,66
4620,5.6062183,-54.398228,-78.137085,83
4621,7.8948417,-86.729614,-11.403073,44
4622,-66.6661,-35.792133,-31.055653,36
4623,77.78925,-12.673487,-1.1622957,-1
4624,20.068138,32.178738,84.874664,54
4625,2.6799836,16.429264,43.744194,5
4626,-55.38929,62.051834,-18.606789,149
4627,49.020123,6.8282237,-81.019356,76
4628,-53.050777,-2.9230328,9.155261,71
4629,96.38508,25.999725,-14.495685,45
4630,66.20676,45.436996,12.226331,72
4631,-29.35841,-9.712457,55.76872,63
4632,-19.983818,-53.50123,61.1171,53
4633,-24.649912,86.15035,22.591198,9
4634,55.874443,-50.63931,33.555897,84
4635,66.20676,45.436996,12.226331,72
4636,-24.649912,86.15035,22.591198,9
4637,-24.649912,86.15035,22.591198,9
4638,-11.153344,42.110283,-25.725899,-1
4639,3.6054525,-25.845284,35.85634,91
4640,-24.649912,86.15035,22.591198,9
4641,35.50897,23.676664,-33.769268,95
4642,21.836784,-6.288055,-24.47445,69
4643,-65.86468,15.950206,-50.44919,151
4644,89.57581,-26.676212,19.891932,120
4645,-19.983818,-53.50123,61.1171,53
4646,-65.86468,15.950206,-50.44919,151
4647,26.6748,-18.204329,-76.69204,38
4648,-9.680742,-56.876926,-35.509502,66
4649,-65.86468,15.950206,-50.44919,151
4650,-0.8431563,67.70176,51.951744,-1
4651,-66.6661,-35.792133,-31.055653,36
4652,28.042229,-14.37064,-55.468853,14
4653,-26.596626,37.774834,-65.885704,18
4654,-18.618973,1.3865893,-12.005683,107
4655,13.22956,-13.642641,69.81204,106
4656,43.39452,4.89863,-12.572895,1
4657,63.660606,-17.58763,-35.859535,-1
4658,80.1285,29.017208,-49.36,16
4659,58.59823,-18.830736,17.541985,-1
4660,5.6062183,-54.398228,-78.137085,83
4661,53.926033,-29.94607,72.86619,99
4662,-74.22823,21.253101,1.2276976,7
4663,-26.596626,37.774834,-65.885704,18
4664,56.00034,0.0922183,-9.313022,-1
4665,-19.983818,-53.50123,61.1171,53
4666,7.8948417,-86.729614,-11.403073,44
4667,-46.58568,-34.317043,12.459678,64
4668,18.229296,-50.283413,-13.263248,27
4669,-19.983818,-53.50123,61.1171,53
4670,89.57581,-26.676212,19.891932,120
4671,-66.6661,-35.792133,-31.055653,36
4672,-49.47612,37.83159,39.480484,105
4673,3.1195583,80.48445,29.389229,118
4674,-68.66333,-29.854252,-23.842064,36
4675,27.72881,-63.719734,8.081431,27
4676,-46.58568,-34.317043,12.459678,64
4677,-62.882156,-62.628048,26.37704,146
4678,-66.97878,21.573881,12.562549,7
4679,-96.10528,-23.856937,1.3732346,3
4680,-68.66333,-29.854252,-23.842064,36
4681,89.10734,12.696595,24.451485,39
4682,80.1285,29.017208,-49.36,16
4683,-65.86468,15.950206,-50.44919,151
4684,9.976734,-24.694006,-57.19202,42
4685,-24.649912,86.15035,22.591198,9
4686,10.667597,58.343647,-67.445984,52
4687,43.04768,-8.281334,-58.470882,135
4688,-28.56994,26.025692,-18.30136,-1
4689,18.567087,13.399548,-78.18414,-1
4690,-22.748367,5.382379,-89.79797,-1
4691,16.40809,15.714746,18.569424,150
4692,-32.48816,-79.00463,34.02027,117
4693,79.6294,-44.338585,16.494389,-1
4694,59.174778,45.854824,-3.4688,-1
4695,-9.680742,-56.876926,-35.509502,66
4696,52.693783,-62.39607,-17.567526,29
4697,5.6062183,-54.398228,-78.137085,83
4698,-24.649912,86.15035,22.591198,9
4699,-24.649912,86.15035,22.591198,9
4700,32.69084,71.246765,9.537326,85
4701,-94.72734,-17.697466,-4.3033504,3
4702,-8.485165,-24.806791,60.147354,-1
4703,-65.86468,15.950206,-50.44919,151
4704,104.7306,-13.06024,17.159954,120
4705,5.6062183,-54.398228,-78.137085,83
4706,12.776323,38.262596,-94.72449,15
4707,8.928161,-8.980224,73.6259,106
4708,5.6062183,-54.398228,-78.137085,83
4709,63.660606,-17.58763,-35.859535,-1
4710,5.6117344,-21.41463,-58.156643,42
4711,18.653973,75.496414,-37.078873,28
4712,62.719124,-50.327637,33.37418,84
4713,-29.222012,71.33067,35.66132,-1
4714,-57.663086,8.0792,26.513756,33
4715,1.7252921,-90.93791,-15.067608,44
4716,-43.37753,-5.501189,7.817019,71
4717,26.6748,-18.204329,-76.69204,38
4718,-77.01235,9.40343,45.58076,4
4719,27.973806,-19.028414,-43.853153,14
4720,12.776323,38.262596,-94.72449,15
4721,32.828064,-95.481346,2.2775002,46
4722,27.495266,-63.254295,-34.24101,49
4723,20.334717,61.29762,-30.384295,-1
4724,64.43764,-14.109644,68.03291,-1
4725,-24.649912,86.15035,22.591198,9
4726,-44.69815,-17.082651,29.633387,132
4727,-56.083073,-15.044726,-53.21193,-1
4728,-62.882156,-62.628048,26.37704,146
4729,-93.303734,13.991753,-13.668579,128
4730,-20.018257,-31.569435,-15.148718,-1
4731,-12.162337,12.317196,-56.029163,144
4732,-13.575152,86.89829,51.843678,134
4733,53.71711,6.042076,35.62401,21
4734,8.378513,51.159046,49.681965,32
4735,-48.00358,-58.619328,-34.099407,143
4736,-24.649912,86.15035,22.591198,9
4737,-97.868515,-15.447951,13.050852,3
4738,-71.86635,30.18478,8.793477,7
4739,-62.882156,-62.628048,26.37704,146
4740,8.928161,-8.980224,73.6259,106
4741,-46.58568,-34.317043,12.459678,64
4742,10.064381,35.843235,20.580023,97
4743,9.312101,12.447769,-39.141888,35
4744,26.6748,-18.204329,-76.69204,38
4745,95.96303,-21.136797,22.465607,120
4746,-46.58568,-34.317043,12.459678,64
4747,1.7252921,-90.93791,-15.067608,44
4748,-18.618973,1.3865893,-12.005683,107
4749,-25.419697,25.637468,83.75001,86
4750,21.828522,-18.651024,53.776543,-1
4751,15.288101,6.897847,-51.547806,35
4752,26.6748,-18.204329,-76.69204,38
4753,-65.86468,15.950206,-50.44919,151
4754,10.171146,30.108805,22.909288,97
4755,-8.598806,-89.30657,7.5876937,-1
4756,-20.375902,57.43345,70.14522,0
4757,9.976734,-24.694006,-57.19202,42
4758,18.653973,75.496414,-37.078873,28
4759,45.752384,-14.096018,-33.481087,69
4760,-37.510128,-5.4701433,-87.9242,145
4761,-65.86468,15.950206,-50.44919,151
4762,-65.86468,15.950206,-50.44919,151
4763,49.020123,6.8282237,-81.019356,76
4764,-26.596626,37.774834,-65.885704,18
4765,-88.877426,16.636084,-14.100609,128
4766,-97.868515,-15.447951,13.050852,3
4767,27.495266,-63.254295,-34.24101,49
4768,84.624504,5.6551213,26.67312,39
4769,-20.264309,-21.093061,100.95828,37
4770,-97.868515,-15.447951,13.050852,3
4771,-97.868515,-15.447951,13.050852,3
4772,10.726777,-9.53338,-25.472784,88
4773,-24.649912,86.15035,22.591198,9
4774,45.94783,-28.722519,-17.694183,69
4775,-23.371693,-16.459112,-53.647327,22
4776,32.69084,71.246765,9.537326,85
4777,-49.47612,37.83159,39.480484,105
4778,27.782614,27.06156,-62.125973,55
4779,-13.180298,-69.984085,12.205063,102
4780,-19.983818,-53.50123,61.1171,53
4781,-68.66333,-29.854252,-23.842064,36
4782,-55.38929,62.051834,-18.606789,149
4783,22.085314,17.853827,-11.431132,139
4784,5.6062183,-54.398228,-78.137085,83
4785,-51.45172,-51.838516,-52.116795,26
4786,-55.38929,62.051834,-18.606789,149
4787,84.624504,5.6551213,26.67312,39
4788,57.94047,-26.798832,-46.424362,90
4789,81.77283,21.971397,-46.915104,16
4790,24.586515,-2.778717,59.907722,-1
4791,-19.983818,-53.50123,61.1171,53
4792,-9.623439,45.598198,0.6051269,147
4793,3.1195583,80.48445,29.389229,118
4794,-1.0419406,-86.985725,36.945663,108
4795,50.176678,-26.349201,42.50196,80
4796,28.958448,22.114517,54.54425,126
4797,-55.38929,62.051834,-18.606789,149
4798,-20.680174,-4.7372737,-11.955089,107
4799,8.928161,-8.980224,73.6259,106
4800,1.7252921,-90.93791,-15.067608,44
4801,-55.38929,62.051834,-18.606789,149
4802,-9.680742,-56.876926,-35.509502,66
4803,1.7252921,-90.93791,-15.067608,44
4804,50.176678,-26.349201,42.50196,80
4805,44.101063,39.13635,13.7303295,41
4806,8.800717,65.437325,10.876299,24
4807,66.20676,45.436996,12.226331,72
4808,5.856753,-20.751268,38.485744,91
4809,-55.38929,62.051834,-18.606789,149
4810,9.475837,52.16224,55.668446,32
4811,28.831423,1.2156153,21.711226,-1
4812,2.6799836,16.429264,43.744194,5
4813,-37.510128,-5.4701433,-87.9242,145
4814,-24.649912,86.15035,22.591198,9
4815,98.36484,-14.41876,18.285242,120
4816,-24.649912,86.15035,22.591198,9
4817,-49.47612,37.83159,39.480484,105
4818,-62.882156,-62.628048,26.37704,146
4819,12.776323,38.262596,-94.72449,15
4820,48.09859,-56.85358,13.21622,84
4821,34.46246,-16.840853,22.102098,47
4822,54.906757,-41.337086,-43.81876,-1
4823,-20.264309,-21.093061,100.95828,37
4824,-8.687588,-42.37462,21.87781,-1
4825,95.6872,-14.23217,25.493427,120
4826,98.36484,-14.41876,18.285242,120
4827,-43.83513,-47.98928,-28.998968,143
4828,28.042229,-14.37064,-55.468853,14
4829,39.05658,6.142334,-51.666977,-1
4830,-29.231499,-7.6234617,-27.689484,-1
4831,-23.349464,40.4027,26.602364,8
4832,-77.01235,9.40343,45.58076,4
4833,14.3455305,-43.53734,-5.213667,27
4834,-9.680742,-56.876926,-35.509502,66
4835,5.6062183,-54.398228,-78.137085,83
4836,66.093605,-33.30757,19.758907,81
4837,-65.86468,15.950206,-50.44919,151
4838,27.679266,-32.548176,33.640415,87
4839,-20.264309,-21.093061,100.95828,37
4840,67.7563,36.99643,-35.354374,-1
4841,-14.312169,86.471924,-35.458168,112
4842,-2.8115702,17.798979,32.78597,-1
4843,15.9939995,53.90772,-2.610087,140
4844,1.7252921,-90.93791,-15.067608,44
4845,62.719124,-50.327637,33.37418,84
4846,-65.27039,34.36011,-25.639915,-1
4847,52.457527,-11.393453,41.8144,-1
4848,-65.86468,15.950206,-50.44919,151
4849,5.856753,-20.751268,38.485744,91
4850,0.24533482,-24.172344,30.286654,91
4851,-25.419697,25.637468,83.75001,86
4852,-65.86468,15.950206,-50.44919,151
4853,1.0011497,14.688151,-34.172245,35
4854,0.24533482,-24.172344,30.286654,91
4855,-54.598545,51.27457,29.617355,105
4856,37.225197,3.9232152,70.688354,98
4857,89.04663,-7.5552797,-8.778288,48
4858,47.44571,-25.584883,27.534235,80
4859,-32.72552,-27.754763,-49.892788,22
4860,-55.659477,-72.784294,-20.11398,2
4861,42.46902,1.5067517,-30.221537,154
4862,-21.007532,-73.57223,-59.25601,130
4863,-32.72552,-27.754763,-49.892788,22
4864,10.064381,35.843235,20.580023,97
4865,66.98096,-53.770233,35.7511,84
4866,48.097015,-13.878822,-2.3066225,1
4867,-97.868515,-15.447951,13.050852,3
4868,7.613513,-0.7600703,99.78554,131
4869,39.47179,-19.024712,-24.007673,69
4870,-66.97878,21.573881,12.562549,7
4871,-62.882156,-62.628048,26.37704,146
4872,24.491745,6.2461686,-23.726751,113
4873,18.126017,73.435455,60.01277,56
4874,40.03806,40.43117,31.492895,41
4875,98.19943,-35.658493,13.457814,120
4876,16.799416,61.34696,-29.936243,-1
4877,-51.45172,-51.838516,-52.116795,26
4878,63.67785,14.056793,61.09483,40
4879,-18.14302,66.48235,40.21463,136
4880,5.6062183,-54.398228,-78.137085,83
4881,95.96303,-21.136797,22.465607,120
4882,-75.67145,-36.766483,23.739496,-1
4883,29.216005,44.388435,-21.242132,25
4884,-3.2027032,-44.97968,35.405235,-1
4885,13.16861,48.09281,53.57616,32
4886,-1.3893005,22.138647,12.143565,12
4887,9.340935,-15.894165,10.635431,94
4888,89.4462,16.352785,34.237526,39
4889,-21.45505,-100.851006,8.1049185,93
4890,-77.01235,9.40343,45.58076,4
4891,29.035223,-43.983574,-34.17196,79
4892,-7.878916,4.896596,-67.65417,34
4893,28.958448,22.114517,54.54425,126
4894,-19.983818,-53.50123,61.1171,53
4895,-65.86468,15.950206,-50.44919,151
4896,-104.81925,-9.368277,12.647644,3
4897,60.265507,-34.864594,-18.768993,-1
4898,-68.66333,-29.854252,-23.842064,36
4899,-19.983818,-53.50123,61.1171,53
4900,-31.832941,31.774136,-5.567507,137
4901,-32.084026,44.729584,29.178492,82
4902,60.041798,-27.834387,57.903015,-1
4903,13.16861,48.09281,53.57616,32
4904,-24.649912,86.15035,22.591198,9
4905,11.868739,-49.601646,44.79084,27
4906,29.395582,-89.73225,2.0886698,46
4907,-55.659477,-72.784294,-20.11398,2
4908,-1.0419406,-86.985725,36.945663,108
4909,-25.419697,25.637468,83.75001,86
4910,-7.878916,4.896596,-67.65417,34
4911,9.976734,-24.694006,-57.19202,42
4912,-20.264309,-21.093061,100.95828,37
4913,31.40763,-40.109676,28.084328,87
4914,-16.154707,-79.15603,38.969223,117
4915,-53.111694,4.0345125,28.812815,33
4916,-55.659477,-72.784294,-20.11398,2
4917,95.96303,-21.136797,22.465607,120
4918,66.46058,53.715897,11.766521,72
4919,-53.111694,4.0345125,28.812815,33
4920,-65.86468,15.950206,-50.44919,151
4921,13.32779,28.78964,-93.16285,15
4922,4.7389264,-25.16022,-53.78216,42
4923,-65.86468,15.950206,-50.44919,151
4924,-65.86468,15.950206,-50.44919,151
4925,-55.38929,62.051834,-18.606789,149
4926,-13.575152,86.89829,51.843678,134
4927,-55.38929,62.051834,-18.606789,149
4928,20.068138,32.178738,84.874664,54
4929,-55.51833,-8.375612,71.839424,43
4930,-29.35841,-9.712457,55.76872,63
4931,-55.38929,62.051834,-18.606789,149
4932,32.69084,71.246765,9.537326,85
4933,-55.38929,62.051834,-18.606789,149
4934,-51.45172,-51.838516,-52.116795,26
4935,-29.35841,-9.712457,55.76872,63
4936,-51.99352,39.024708,-39.711685,-1
4937,25.886124,-46.935814,-0.41755176,27
4938,-62.882156,-62.628048,26.37704,146
4939,-94.72734,-17.697466,-4.3033504,3
4940,-9.680742,-56.876926,-35.509502,66
4941,-24.649912,86.15035,22.591198,9
4942,32.69084,71.246765,9.537326,85
4943,0.24533482,-24.172344,30.286654,91
4944,-2.3878658,37.441536,-40.449093,50
4945,27.72881,-63.719734,8.081431,27
4946,-19.983818,-53.50123,61.1171,53
4947,-19.983818,-53.50123,61.1171,53
4948,-25.419697,25.637468,83.75001,86
4949,82.28103,-6.0908527,-0.6233738,-1
4950,58.160408,-16.000378,-12.5279455,138
4951,-25.419697,25.637468,83.75001,86
4952,8.928161,-8.980224,73.6259,106
4953,66.093605,-33.30757,19.758907,81
4954,10.171146,30.108805,22.909288,97
4955,-32.317726,-53.012222,30.979998,60
4956,-55.38929,62.051834,-18.606789,149
4957,-55.38929,62.051834,-18.606789,149
4958,-21.90517,27.779573,48.354073,11
4959,-68.66333,-29.854252,-23.842064,36
4960,-77.01235,9.40343,45.58076,4
4961,41.251194,24.698385,49.614502,20
4962,31.074097,30.945223,-63.320484,55
4963,22.085314,17.853827,-11.431132,139
4964,17.986319,42.830708,20.203074,97
4965,4.9648814,-13.536606,-97.239334,122
4966,-55.38929,62.051834,-18.606789,149
4967,-55.38929,62.051834,-18.606789,149
4968,-55.38929,62.051834,-18.606789,149
4969,-37.510128,-5.4701433,-87.9242,145
4970,-62.882156,-62.628048,26.37704,146
4971,-21.007532,-73.57223,-59.25601,130
4972,105.87851,3.7904406,-40.692883,-1
4973,66.093605,-33.30757,19.758907,81
4974,-68.66333,-29.854252,-23.842064,36
4975,-46.58568,-34.317043,12.459678,64
4976,-4.7694025,-9.431526,10.429441,-1
4977,48.235603,-8.383526,21.381102,-1
4978,89.25669,12.143962,-34.451298,-1
4979,-25.419697,25.637468,83.75001,86
4980,-96.29911,-8.735519,-2.0836587,3
4981,-55.38929,62.051834,-18.606789,149
4982,10.726777,-9.53338,-25.472784,88
4983,-55.659477,-72.784294,-20.11398,2
4984,81.77283,21.971397,-46.915104,16
4985,-19.983818,-53.50123,61.1171,53
4986,-9.680742,-56.876926,-35.509502,66
4987,4.9648814,-13.536606,-97.239334,122
4988,-36.35406,11.484113,-58.879864,129
4989,-25.419697,25.637468,83.75001,86
4990,14.939205,13.33562,31.891483,150
4991,32.265804,-15.39223,60.694748,-1
4992,-66.97878,21.573881,12.562549,7
4993,-4.3919377,90.24976,-9.575508,-1
4994,60.251797,-9.889972,2.9483447,1
4995,15.67633,-47.277424,-28.65479,-1
4996,-2.3878658,37.441536,-40.449093,50
4997,-14.864072,30.624994,23.962248,8
4998,-11.876417,31.04574,68.87979,142
4999,-32.72552,-27.754763,-49.892788,22
5000,-10.0075,-47.21468,2.915154,17
5001,8.409678,-5.235937,-47.391266,78
5002,35.29145,15.957985,17.131065,1
5003,10.916222,-53.76138,27.303692,27
5004,-55.659477,-72.784294,-20.11398,2
5005,7.7136083,-59.408363,-70.76595,83
5006,-32.17103,-29.022272,18.19683,51
5007,-77.01235,9.40343,45.58076,4
5008,1.6271526,-25.296972,-74.222626,74
5009,45.94783,-28.722519,-17.694183,69
5010,-55.38929,62.051834,-18.606789,149
5011,21.828522,-18.651024,53.776543,-1
5012,-20.375902,57.43345,70.14522,0
5013,70.83108,10.959155,-27.693428,123
5014,-68.66333,-29.854252,-23.842064,36
5015,32.89953,59.759583,-14.111815,141
5016,81.77283,21.971397,-46.915104,16
5017,-29.35841,-9.712457,55.76872,63
5018,-94.72734,-17.697466,-4.3033504,3
5019,53.881752,14.269082,-31.86122,30
5020,26.6748,-18.204329,-76.69204,38
5021,6.513491,-0.8733002,-8.123443,116
5022,-25.419697,25.637468,83.75001,86
5023,-65.86468,15.950206,-50.44919,151
5024,-25.419697,25.637468,83.75001,86
5025,-63.16995,-57.208145,70.95524,-1
5026,-96.29911,-8.735519,-2.0836587,3
5027,-29.35841,-9.712457,55.76872,63
5028,-19.983818,-53.50123,61.1171,53
5029,-62.882156,-62.628048,26.37704,146
5030,8.258662,82.592026,27.327976,118
5031,-28.150856,62.11192,-34.63997,-1
5032,81.77283,21.971397,-46.915104,16
5033,4.7389264,-25.16022,-53.78216,42
5034,-19.983818,-53.50123,61.1171,53
5035,11.266552,29.675762,-11.106005,116
5036,-62.882156,-62.628048,26.37704,146
5037,-66.97878,21.573881,12.562549,7
5038,-24.649912,86.15035,22.591198,9
5039,11.18387,-6.650099,-51.259693,78
5040,65.88451,-59.30324,33.484104,84
5041,-79.361305,-47.15718,3.851472,-1
5042,-56.083073,-15.044726,-53.21193,-1
5043,-20.375902,57.43345,70.14522,0
5044,95.96303,-21.136797,22.465607,120
5045,-37.510128,-5.4701433,-87.9242,145
5046,-46.58568,-34.317043,12.459678,64
5047,23.305199,-37.94437,56.57318,89
5048,-62.882156,-62.628048,26.37704,146
5049,49.31715,60.998573,-34.433006,23
5050,-28.150856,62.11192,-34.63997,-1
5051,-59.57874,7.0997734,84.46792,-1
5052,63.67785,14.056793,61.09483,40
5053,81.77283,21.971397,-46.915104,16
5054,79.6294,-44.338585,16.494389,-1
5055,-75.67145,-36.766483,23.739496,-1
5056,34.854313,49.08788,19.997879,41
5057,-44.09987,-4.17353,2.4768026,71
5058,-77.01235,9.40343,45.58076,4
5059,16.872952,49.3122,-17.181704,25
5060,53.750458,11.227807,36.408363,21
5061,34.99801,-10.836412,16.118702,47
5062,68.401184,-8.636342,49.475956,61
5063,8.928161,-8.980224,73.6259,106
5064,-20.011732,80.04829,15.934333,9
5065,13.32779,28.78964,-93.16285,15
5066,-32.72552,-27.754763,-49.892788,22
5067,11.683043,13.015769,25.258568,150
5068,85.90821,25.489174,-0.6389525,45
5069,-65.86468,15.950206,-50.44919,151
5070,51.195034,4.431604,-75.36179,76
5071,86.75682,21.056253,-52.140556,16
5072,25.47886,20.449896,-14.407904,139
5073,-25.419697,25.637468,83.75001,86
5074,-21.45505,-100.851006,8.1049185,93
5075,-20.011732,80.04829,15.934333,9
5076,25.39307,-30.891376,-5.86013,27
5077,-19.983818,-53.50123,61.1171,53
5078,4.068408,-58.40894,31.536177,27
5079,-20.011732,80.04829,15.934333,9
5080,-29.35841,-9.712457,55.76872,63
5081,-46.58568,-34.317043,12.459678,64
5082,6.107663,-37.03446,-26.555065,92
5083,20.647026,55.67986,-40.42857,25
5084,25.47886,20.449896,-14.407904,139
5085,-34.966835,24.37554,34.82121,82
5086,-32.72552,-27.754763,-49.892788,22
5087,-26.596626,37.774834,-65.885704,18
5088,-68.66333,-29.854252,-23.842064,36
5089,-37.510128,-5.4701433,-87.9242,145
5090,-23.98609,-87.9413,2.4608076,-1
5091,-47.09133,17.72453,-72.71686,-1
5092,34.883316,-37.538425,32.429455,87
5093,-62.337994,-2.3093107,-6.2828646,-1
5094,14.532984,29.065353,-1.6392376,127
5095,29.35544,26.306915,58.374603,126
5096,31.40763,-40.109676,28.084328,87
5097,-19.983818,-53.50123,61.1171,53
5098,81.77283,21.971397,-46.915104,16
5099,13.32779,28.78964,-93.16285,15
5100,38.824608,18.437384,38.48754,152
5101,-66.97878,21.573881,12.562549,7
5102,68.401184,-8.636342,49.475956,61
